13252,78892
80952,78892
52882,78892
13208,78892
78896,14674
23294,78896
2950,23294
3121,23294
82338,23294
58097,23294
39025,23294
60522,78896
84112,60522
3661,78896
13205,3661
15113,3661
10579,3661
3594,3661
14430,3661
14318,3661
10586,3661
8662,3661
3715,3661
10590,3661
10591,3661
3800,3661
10592,3661
29828,3661
14303,3661
83044,78896
31039,14674
27532,31039
81410,31039
83354,31039
53779,31039
9468,31039
31251,9468
16361,9468
31133,31039
31134,31039
78898,14674
50699,78898
10899,50699
61151,50699
15551,50699
53476,15551
53593,50699
15122,78898
15124,15122
71464,15122
58980,15122
15125,15122
15123,15122
9493,15122
15120,9493
52781,9493
45694,9493
15121,9493
15119,9493
46323,15122
14322,15122
14323,15122
49060,14674
81171,49060
83097,81171
15547,49060
52144,15547
53052,15547
83464,15547
15550,15547
28695,15547
68773,15547
58601,15547
52883,15547
65582,15547
45870,15547
77877,15547
60520,77877
47535,15547
52143,47535
48753,15547
65357,15547
80407,15547
60521,49060
80143,60521
9911,49060
30682,9911
13864,9911
26347,9911
17098,9911
13842,9911
14833,9911
10718,9911
17056,9911
15114,9911
15116,15114
48911,15114
17114,15114
66136,15114
15117,15114
15115,15114
15597,15114
16430,15114
81506,15114
50775,15114
10574,9911
16409,9911
14325,9911
10277,9911
10413,9911
28368,9911
10674,9911
15596,9911
10402,49060
26610,10402
60520,26610
15116,26610
15550,10402
28864,10402
15117,28864
65066,10402
15572,10402
77877,10402
60520,77877
15114,10402
15116,15114
48911,15114
17114,15114
66136,15114
15117,15114
15115,15114
15597,15114
16430,15114
81506,15114
50775,15114
78895,14674
80142,78895
78890,78895
17415,78890
60191,78890
17204,78890
12060,78890
82264,78895
78893,78895
32954,78893
49984,78893
10068,78893
17205,78895
81176,14674
65898,14674
15267,0
83094,15267
4075,15267
14742,4075
14743,4075
40195,4075
16482,15267
47662,16482
80822,16482
49066,16482
52140,16482
8884,16482
84187,16482
53018,16482
79504,16482
16542,16482
53017,16482
14883,16482
58417,16482
82122,16482
33302,16482
4111,15267
15107,4111
14380,4111
15188,14380
15086,14380
17256,14380
15087,14380
15101,14380
15108,14380
42989,4111
16451,4111
15185,16451
14379,4111
26399,4111
22828,4111
15090,22828
9004,22828
21330,4111
27929,21330
40156,21330
12377,4111
33633,4111
14283,4111
15093,14283
13872,14283
15105,13872
15096,4111
15094,15096
13868,4111
62014,13868
13869,13868
13880,4111
14870,13880
13732,4111
15293,13732
79079,4111
8988,79079
31523,79079
9107,79079
4025,79079
4234,79079
32953,79079
10983,4111
9252,4111
15074,9252
4289,9252
13875,9252
15648,9252
10926,4111
15343,4111
14841,4111
16458,4111
16471,4111
14927,4111
12053,4111
15088,4111
15104,15088
15098,15088
15186,15088
15099,15088
12110,4111
9686,4111
14373,9686
15182,9686
15183,9686
15212,4111
3981,4111
17246,4111
26644,4111
79082,4111
14370,79082
15089,79082
78033,79082
15180,79082
19597,4111
15103,19597
15226,19597
13871,4111
14742,13871
10853,13871
12044,13871
13870,4111
4071,4111
79080,4111
61151,79080
53476,79080
15124,79080
15120,79080
79081,4111
53052,79081
52143,79081
13864,79081
26610,79081
60520,26610
15116,26610
18505,4111
18472,18505
20200,18472
9166,18472
15314,18472
15109,18472
72899,18505
9005,18505
34178,9005
12046,9005
46350,9005
10695,4111
15106,4111
12288,4111
15187,12288
15102,12288
15100,4111
16503,4111
15338,4111
78823,4111
83320,78823
83321,78823
47702,78823
15478,78823
29197,78823
15160,78823
14347,78823
83283,14347
47006,4111
37317,4111
17192,4111
15479,17192
60294,17192
15480,17192
15481,17192
22444,17192
43560,17192
43685,17192
48502,17192
62673,17192
35834,17192
26319,17192
49112,17192
81718,15267
82631,15267
4730,15267
15136,4730
14378,4730
15279,14378
15207,14378
17257,14378
15281,14378
15410,14378
15275,14378
15280,14378
65065,4730
16452,4730
15260,16452
14281,4730
15289,4730
29839,4730
26355,4730
29825,26355
21331,4730
29824,21331
34619,21331
12378,4730
13848,4730
4779,4730
15282,4779
4950,4779
15278,4950
15217,4730
15209,15217
13850,4730
13851,13850
14278,13850
15285,4730
4838,4730
13862,4838
10701,4730
15292,10701
20204,4730
79090,4730
63065,79090
56680,79090
23998,79090
68442,79090
14265,79090
56032,79090
68529,79090
20255,4730
16208,4730
9253,4730
15073,9253
13859,9253
10708,9253
15649,9253
9261,4730
15139,4730
12328,4730
16459,4730
79086,4730
14369,79086
14980,79086
23198,4730
15243,23198
15227,23198
15269,4730
16474,4730
14745,4730
4889,4730
9545,4730
15284,9545
15216,9545
15222,9545
15153,4730
13531,4730
51700,13531
15210,4730
46174,4730
17250,4730
39644,4730
13856,4730
14743,13856
10712,13856
34889,13856
13857,4730
27764,4730
34793,4730
79087,4730
15125,79087
15121,79087
79085,4730
65582,79085
13842,79085
28864,79085
15117,28864
18506,4730
18471,18506
20202,18471
13143,18471
14282,18471
15359,18471
4967,18506
4859,18506
74528,4859
54548,4859
6088,4859
10693,4730
10443,4730
10188,4730
15283,4730
15286,4730
26163,4730
9323,4730
22529,9323
27548,9323
16500,4730
15339,4730
17135,4730
4888,4730
4903,4730
28853,4730
28677,15267
25285,15267
81821,15267
82929,15267
31451,15267
83093,15267
83092,15267
16446,15267
14331,15267
78981,15267
46217,78981
14321,78981
34793,78981
15274,78981
14823,78981
26219,15267
16186,26219
12448,26219
27549,26219
27665,26219
12449,26219
79545,15267
16483,15267
80821,16483
52141,16483
9963,16483
84248,9963
83642,16483
84002,16483
44891,16483
79871,16483
79506,16483
23126,16483
4083,15267
12044,4083
55638,4083
10712,4083
16404,4083
58585,4083
71071,15267
83173,15267
14348,15267
14823,14348
82828,15267
10481,0
81539,10481
83333,10481
14137,10481
15432,10481
12377,15432
57957,15432
25706,15432
12378,15432
14832,15432
16408,15432
15433,15432
43464,15432
54829,15432
83638,10481
15429,10481
6757,15429
83336,10481
15780,10481
68442,10481
31757,10481
78932,10481
80825,78932
27532,78932
26521,78932
79875,78932
83354,78932
53779,78932
9468,78932
31251,9468
16361,9468
83318,78932
82342,78932
26174,78932
26663,78932
31039,78932
27532,31039
81410,31039
83354,31039
53779,31039
9468,31039
31251,9468
16361,9468
31133,31039
31134,31039
57962,78932
82055,78932
79505,78932
80403,78932
78894,10481
82744,78894
64531,78894
24020,78894
15588,10481
83733,15588
36963,15588
35613,15588
20147,15588
39770,15588
80897,15588
30199,15588
84096,15588
27470,15588
2945,15588
3050,15588
3055,15588
83446,15588
3114,15588
3142,15588
20148,15588
15689,15588
3205,15588
35653,15588
3226,15588
3248,15588
3276,15588
3316,15588
21422,15588
3362,15588
83742,15588
3367,15588
82960,15588
83745,15588
82078,15588
81158,15588
79603,15588
38105,15588
83145,15588
3400,15588
19215,15588
3404,15588
3420,15588
3558,15588
81880,15588
3620,15588
17234,15588
82084,15588
17417,15588
15690,15588
3685,15588
17224,15588
3746,15588
3765,15588
30200,15588
3808,15588
3876,15588
3883,15588
81372,15588
3961,15588
57650,10481
79054,10481
47043,79054
40119,79054
15430,10481
6757,15430
15437,15430
9646,15430
22608,10481
61271,10481
41267,10481
83639,10481
83855,10481
15428,10481
80926,15428
81272,15428
80927,15428
65358,15428
36103,15428
82376,15428
80595,15428
83086,15428
58114,15428
61005,15428
78824,0
84164,78824
84151,84164
60191,84151
42900,84151
46321,84151
12157,84164
83624,78824
84255,78824
59663,78824
82366,78824
2812,78824
14277,2812
13868,14277
62014,13868
13869,13868
26128,14277
11719,14277
13850,14277
13851,13850
14278,13850
15201,14277
22609,14277
10325,14277
62014,10325
13851,10325
9498,10325
30501,9498
39970,9498
47486,9498
54575,9498
27309,9498
59782,9498
17064,9498
15511,10325
80068,14277
16412,14277
16439,16412
15507,14277
79893,14277
12034,2812
78754,2812
13869,78754
67105,78754
14278,78754
14828,78754
16439,78754
78756,2812
40934,78756
47522,78756
12991,78756
15521,12991
61632,78756
9848,78756
15534,9848
26323,78756
15785,78756
8813,15785
54840,15785
10206,78756
10489,78824
26320,10489
81891,10489
83230,10489
39399,10489
3629,10489
14379,3629
26662,3629
23286,3629
14281,3629
15149,3629
16431,3629
15150,3629
26693,3629
32064,10489
84359,10489
15137,10489
15656,10489
17218,10489
78817,10489
15813,78817
15809,78817
78346,78817
15814,78817
15810,78817
15811,78817
15812,78817
50722,10489
83638,10489
22696,10489
30936,10489
37766,10489
15581,10489
31971,10489
15576,10489
11672,15576
11015,15576
12101,10489
12126,10489
14280,10489
11789,10489
9153,10489
15658,10489
15151,10489
15102,15151
60212,15151
15153,15151
81826,15151
15152,15151
79584,15151
10919,15151
15154,15151
11743,15151
66894,15151
43453,10489
15187,43453
15455,43453
17084,43453
15463,43453
20255,43453
15195,43453
16425,43453
15517,43453
15470,43453
15085,78824
80409,15085
12286,15085
16362,15085
9252,16362
15074,9252
4289,9252
13875,9252
15648,9252
15629,16362
17086,16362
15696,16362
9253,16362
15073,9253
13859,9253
10708,9253
15649,9253
15070,16362
16419,16362
16380,16419
26247,16419
55975,16419
16443,16419
15069,16362
15639,16362
15068,15085
15074,15068
21429,15068
17085,15068
21859,15068
15073,15068
15205,15068
16380,15068
15379,15068
21430,15068
24021,15085
15067,15085
10755,15085
4289,10755
29465,10755
17088,10755
29827,10755
13859,10755
15072,10755
26247,10755
29466,10755
3318,15085
13875,3318
50717,3318
17087,3318
30233,3318
10708,3318
15071,3318
55975,3318
69522,3318
22643,3318
16519,15085
15647,15085
15648,15647
15652,15647
17089,15647
15654,15647
15649,15647
15650,15647
16443,15647
15651,15647
15653,15647
14785,78824
15343,14785
64182,14785
37936,14785
77308,14785
15139,14785
15138,14785
45645,14785
52593,14785
84216,78824
10468,78824
62390,10468
6782,10468
14326,10468
14513,10468
42900,10468
28331,10468
78894,10468
82744,78894
64531,78894
24020,78894
10325,10468
62014,10325
13851,10325
9498,10325
30501,9498
39970,9498
47486,9498
54575,9498
27309,9498
59782,9498
17064,9498
15511,10325
9468,10468
31251,9468
16361,9468
14270,10468
78935,10468
61654,78935
61916,78935
10206,78935
81995,78824
4234,81995
68529,81995
9542,78824
15088,9542
15104,15088
15098,15088
15186,15088
15099,15088
31526,9542
22828,31526
15090,22828
9004,22828
17116,31526
60383,17116
55904,31526
26355,31526
30866,31526
55903,31526
40277,31526
31126,31526
81729,9542
81730,81729
83228,81729
14820,9542
83058,14820
41475,14820
18614,14820
26761,9542
15104,26761
15234,26761
17100,26761
15457,26761
15285,26761
15200,26761
16413,26761
15510,26761
15468,26761
17112,9542
81337,9542
9545,9542
15284,9545
15216,9545
15222,9545
10923,9542
22440,9542
15098,22440
17103,22440
15284,22440
15196,22440
16422,22440
15509,22440
78766,9542
40173,78766
30898,78766
47701,78766
78537,78766
48211,78766
10844,78766
15837,78766
26374,78766
20130,78766
44888,78766
59667,78766
45697,78766
77643,78766
15838,78766
16426,9542
16422,16426
15508,9542
28715,9542
61155,9542
15090,61155
60383,61155
44196,61155
29825,61155
81357,78824
78844,78824
31041,78844
78891,78844
20205,78891
20204,78891
15576,78891
11672,15576
11015,15576
20206,78891
20207,78891
16540,78844
15536,78844
26522,78844
15434,78844
35085,78844
83444,78844
80398,78844
14326,78844
48212,78844
60291,78844
27375,78844
79917,78844
14270,78844
65584,78844
25785,78844
46361,78844
46320,78844
15537,78844
15383,78844
57963,78844
78785,78844
15106,78785
15249,78785
15250,78785
15235,78785
17079,78785
15246,78785
15283,78785
15695,78785
15248,78785
15658,78785
15657,78785
54746,78785
15515,78785
28713,78785
15473,78785
33930,78844
12288,33930
15187,12288
15102,12288
37592,33930
17078,33930
15286,33930
15435,33930
16421,33930
15436,33930
28716,33930
37608,33930
79370,78844
41459,78824
60291,41459
57961,41459
61271,41459
57962,41459
59679,41459
66384,41459
57963,41459
84113,78824
80402,78824
25855,0
14951,25855
78929,25855
83060,78929
83170,78929
83059,78929
83140,78929
83811,78929
47530,78929
55490,78929
47547,78929
52138,47547
54183,47547
10435,78929
9667,10435
6738,9667
4364,9667
15079,10435
14327,10435
15091,10435
33444,10435
13154,10435
28676,10435
14269,10435
25345,10435
14268,10435
15587,10435
15586,10435
74758,10435
6830,10435
66726,10435
15078,10435
8902,10435
82343,78929
82344,82343
82345,82343
41449,78929
29267,41449
84003,78929
84183,84003
41458,78929
79360,78929
79959,79360
79520,79360
79521,79360
80419,79360
81820,79360
81821,79360
80898,78929
27398,78929
27802,78929
16358,78929
84184,78929
84356,78929
80433,78929
11621,78929
35656,78929
13481,78929
14370,13481
82498,13481
14369,13481
16384,13481
83139,78929
52780,78929
62566,78929
83173,78929
26523,25855
55458,25855
78818,25855
83359,78818
60918,78818
80410,78818
55470,78818
52139,78818
82341,78818
83427,82341
84186,78818
41455,78818
41457,41455
41456,41455
8867,78818
8861,8867
14842,8867
83176,8867
13152,8867
16382,8867
25845,8867
26349,8867
25844,8867
26827,8867
12034,8867
13008,8867
79361,78818
80147,79361
79508,79361
79507,79361
83277,79361
83463,78818
84213,78818
27397,78818
46326,25855
48818,25855
12460,0
12420,12460
78883,12420
10061,78883
14380,10061
15188,14380
15086,14380
17256,14380
15087,14380
15101,14380
15108,14380
17200,10061
17110,10061
17201,10061
14378,10061
15279,14378
15207,14378
17257,14378
15281,14378
15410,14378
15275,14378
15280,14378
14831,10061
16442,10061
16385,16442
17255,16442
16386,16442
16437,16442
16438,16442
15206,10061
17202,10061
15438,78883
15188,15438
38703,15438
17080,15438
50718,15438
15279,15438
15276,15438
16385,15438
15439,15438
52595,15438
59963,78883
18455,78883
18472,18455
20200,18472
9166,18472
15314,18472
15109,18472
46181,18455
20200,46181
41867,46181
20203,46181
20202,46181
14838,46181
20201,46181
41866,46181
14827,18455
9166,14827
17082,14827
13143,14827
15441,14827
16407,14827
15442,14827
78889,18455
15314,78889
17097,78889
14282,78889
18457,18455
18463,18455
18459,18455
18471,18455
20202,18471
13143,18471
14282,18471
15359,18471
18470,18455
20201,18470
16407,18470
16383,18470
60293,18455
18462,18455
28628,78883
15604,78883
17215,78883
17216,78883
15580,78883
10777,12420
15086,10777
78057,10777
15207,10777
15194,10777
78767,12420
12045,78767
16360,78767
55105,78767
17214,78767
27608,78767
12341,12420
13880,12341
14870,13880
14367,12341
10309,12341
14870,10309
14368,10309
17075,10309
15458,10309
13862,10309
16415,10309
15238,10309
17074,12341
15459,12341
4838,12341
13862,4838
16416,12341
16415,16416
15237,12341
26142,12420
14841,26142
12328,26142
52350,26142
26143,26142
12345,12420
14841,12345
12328,12345
29616,12345
16536,12345
14831,12345
26244,12345
26691,12345
14836,12345
22645,12345
35004,12345
9365,12345
29826,12345
15135,12345
16501,12345
15276,12345
15194,12345
17252,12345
15277,12345
16453,12345
15149,12345
53593,12345
30866,12345
58976,12345
14838,12345
15441,12345
15192,12345
14832,12345
34663,12345
15191,12345
15201,12345
15200,12345
15202,12345
15195,12345
15070,12345
15205,12345
15072,12345
15138,12345
15196,12345
16460,12345
15071,12345
15204,12345
15203,12345
15115,12345
14833,12345
15119,12345
16475,12345
10923,12345
15229,12345
15152,12345
14837,12345
15214,12345
31722,12345
65066,12345
14830,12345
15220,12345
15695,12345
15261,12345
15295,12345
15435,12345
15193,12345
14828,12345
59396,12345
42086,12345
15650,12345
11793,12345
14835,12345
15123,12345
52350,12345
10945,12420
16360,10945
22249,10945
15133,10945
12122,10945
52180,10945
64805,10945
16359,10945
41869,10945
60290,10945
71848,10945
15126,10945
78885,12420
66766,78885
15219,78885
23289,78885
16599,78885
22529,78885
29826,78885
52180,78885
16600,78885
27549,78885
25539,78885
80644,12420
6666,12420
13872,6666
15105,13872
21513,6666
17109,6666
15467,6666
4950,6666
15278,4950
42086,6666
16441,6666
16440,16441
44974,6666
11783,6666
15105,11783
21515,11783
17108,11783
15466,11783
15278,11783
59396,11783
16440,11783
21516,11783
21514,6666
78884,12420
12286,78884
26433,78884
31285,78884
15249,78884
40155,78884
31040,78884
26674,78884
16498,12460
78886,16498
16517,78886
21427,78886
26083,78886
16511,78886
16530,78886
16510,78886
10755,78886
4289,10755
29465,10755
17088,10755
29827,10755
13859,10755
15072,10755
26247,10755
29466,10755
45451,78886
16536,78886
16535,78886
26717,78886
16518,26717
21424,78886
16523,78886
16509,78886
17207,78886
16525,78886
21425,78886
21426,78886
26165,78886
16532,26165
78845,26165
38130,78845
33635,78845
65299,78845
61717,78845
14962,78845
49335,14962
4663,14962
14744,14962
60891,14962
67316,78845
49109,26165
16521,78886
54445,78886
16519,78886
25452,78886
22627,25452
16533,25452
22626,25452
16515,78886
66766,16498
42532,16498
16503,16498
16506,16498
22252,16498
16507,16498
16500,16498
16501,16498
16504,16498
16502,16498
78927,16498
78846,78927
66950,78846
70144,78846
71736,78846
60580,78846
42531,78846
64709,78846
4594,78846
47453,78846
4923,78927
4492,78927
16505,16498
16514,16498
16508,16498
17247,12460
17256,17247
17248,17247
17253,17247
17249,17247
17257,17247
26244,17247
17252,17247
27833,17247
17255,17247
48652,17247
17251,17247
57486,12460
80610,57486
46024,57486
78745,57486
14346,57486
35005,57486
80176,57486
9059,12460
83461,12460
79656,12460
16185,12460
15358,16185
15109,15358
47007,15358
15359,15358
15192,15358
16383,15358
6494,16185
79197,16185
14359,79197
18505,79197
18472,18505
20200,18472
9166,18472
15314,18472
15109,18472
72899,18505
9005,18505
34178,9005
12046,9005
46350,9005
18498,79197
18503,79197
18500,79197
18506,79197
18471,18506
20202,18471
13143,18471
14282,18471
15359,18471
4967,18506
4859,18506
74528,4859
54548,4859
6088,4859
14362,79197
18504,79197
18470,18504
20201,18470
16407,18470
16383,18470
16405,18504
48652,79197
15372,79197
15374,79197
48654,79197
26827,79197
15805,79197
15806,79197
37611,79197
31126,79197
43464,79197
33301,79197
26321,79197
81047,79197
50721,79197
46930,79197
20207,79197
15379,79197
81048,79197
42161,79197
26322,79197
15377,79197
26451,79197
15381,79197
28715,79197
28714,79197
15382,79197
71847,79197
40278,79197
69635,79197
42899,79197
28713,79197
32431,79197
28716,79197
26323,79197
30601,79197
27063,79197
15378,79197
51341,79197
15383,79197
16514,79197
15340,79197
4698,79197
15362,79197
18502,79197
4492,16185
34415,16185
14363,16185
72899,14363
4967,14363
72311,14363
78782,16185
9005,78782
34178,9005
12046,9005
46350,9005
82174,78782
4859,78782
74528,4859
54548,4859
6088,4859
82169,78782
60900,78782
16405,78782
4706,78782
23503,78782
14360,12460
12360,0
82936,12360
9667,12360
6738,9667
4364,9667
14327,12360
8875,12360
15438,12360
15188,15438
38703,15438
17080,15438
50718,15438
15279,15438
15276,15438
16385,15438
15439,15438
52595,15438
14267,12360
16356,12360
12459,12360
15087,12459
49714,12459
17081,12459
38488,12459
15281,12459
15277,12459
16386,12459
15440,12459
74417,12459
59963,12360
83058,12360
14827,12360
9166,14827
17082,14827
13143,14827
15441,14827
16407,14827
15442,14827
83764,12360
5617,12360
83723,12360
10188,12360
6782,12360
16571,12360
11713,12360
79921,12360
4435,12360
15410,4435
10893,12360
14821,12360
82937,12360
83149,12360
13847,12360
14266,12360
15101,14266
17083,14266
15275,14266
15295,14266
16437,14266
15443,14266
32431,14266
11756,12360
83139,12360
22461,12360
3844,12360
15108,3844
63552,3844
17107,3844
25392,3844
15280,3844
15193,3844
16438,3844
15516,3844
43880,3844
32020,12360
81824,12360
81825,12360
10189,12360
13307,12360
15813,13307
15809,13307
14835,13307
37317,13307
15814,13307
15810,13307
15506,13307
15811,13307
15812,13307
13170,0
78768,13170
36208,78768
80405,78768
15334,78768
36888,78768
53254,78768
84087,78768
34122,78768
36887,78768
17194,78768
26185,78768
79877,78768
42797,78768
15419,78768
20127,78768
25786,78768
61629,78768
47523,78768
26666,78768
43874,78768
80590,78768
37701,78768
80152,78768
15331,78768
81157,78768
15692,78768
48819,78768
40200,78768
26231,78768
30430,78768
36073,78768
47526,78768
43483,78768
64377,78768
48915,78768
40281,78768
32429,78768
15420,78768
15426,78768
62385,78768
81230,78768
58981,78768
81010,78768
26782,78768
41128,78768
15423,78768
45987,78768
26780,78768
15412,78768
47538,78768
38865,78768
25558,78768
57683,78768
41129,78768
15416,78768
79583,78768
78743,78768
71222,78768
80584,78768
26206,78768
28894,78768
17195,78768
15424,78768
26230,78768
52910,78768
35833,78768
41791,78768
17198,78768
43287,78768
83602,78768
15332,78768
81441,78768
25784,78768
41498,78768
31064,78768
49710,78768
83410,78768
80140,78768
30502,78768
26873,78768
49287,78768
82874,78768
80585,78768
15333,78768
73874,78768
15413,78768
81483,78768
47541,78768
37808,78768
69509,78768
84185,78768
51264,78768
17196,78768
26440,78768
15417,78768
15421,78768
79579,78768
79594,78768
81440,78768
46214,78768
53273,78768
17197,78768
62391,78768
26335,78768
27803,78768
25955,78768
21728,78768
81356,78768
49061,78768
81229,78768
21471,78768
80178,78768
58823,78768
15425,78768
80586,78768
41970,78768
83279,78768
15414,78768
15418,78768
15422,78768
66483,78768
63559,78768
79582,78768
15415,78768
50953,78768
62765,78768
41500,78768
64481,78768
80587,78768
80346,78768
61204,78768
83165,78768
84245,78768
64595,78768
37607,78768
34618,78768
81645,78768
78769,13170
80824,78769
80609,78769
83348,78769
34965,78769
40274,78769
10807,78769
41448,78769
82741,78769
47532,78769
52142,78769
37716,78769
10698,78769
45963,78769
44511,45963
67285,78769
14272,78769
81011,78769
46660,78769
80074,78769
79641,78769
84025,78769
51699,78769
80148,78769
62384,78769
78931,78769
15100,78931
15630,78931
58985,78931
15632,78931
26163,78931
11793,78931
25874,78931
71788,78931
15631,78931
79604,78769
